bid_no,project_no,country_ko,project_name,source_file,extension,bytes,indexed,text_chunks,evidence_count,candidate_types,exclusion_reason
L2025-00009-1,2017-14639,페루,중남미 사후관리(사후지원),L2025-00009-1/(붙임3) 입찰제반서류_공고문/Section 4 - Terms of Reference (TOR)_Peru San Juan Health Center_Attachment/Attachment 1. Drawing for the existing building.pdf,.pdf,7757765,True,0,0,도면,
L2025-00009-1,2017-14639,페루,중남미 사후관리(사후지원),L2025-00009-1/(붙임3) 입찰제반서류_공고문/Section 4 - Terms of Reference (TOR)_Peru San Juan Health Center_Attachment/Attachment 2. Descriptive memory.pdf,.pdf,4698204,True,81,3,,
L2025-00011-1,2022-00598,파키스탄,파키스탄 국립섬유대학 산업용 섬유센터 설립사업 2차사업(22-28/795만불),L2025-00011-1/2. 영문 입찰서류(수정)/Section 10 - Pledges/Section 10 - Pledges/1. Sworn Statement on Company Being a Non-Blacklisted Entity.docx,.docx,18245,True,13,0,,
L2025-00011-1,2022-00598,파키스탄,파키스탄 국립섬유대학 산업용 섬유센터 설립사업 2차사업(22-28/795만불),L2025-00011-1/2. 영문 입찰서류(수정)/Section 10 - Pledges/Section 10 - Pledges/2. Declaration of Anti_Corruption.docx,.docx,20916,True,27,0,,
L2025-00011-1,2022-00598,파키스탄,파키스탄 국립섬유대학 산업용 섬유센터 설립사업 2차사업(22-28/795만불),L2025-00011-1/2. 영문 입찰서류(수정)/Section 10 - Pledges/Section 10 - Pledges/3. Integrity Pledge.docx,.docx,36507,True,17,0,,
L2025-00011-1,2022-00598,파키스탄,파키스탄 국립섬유대학 산업용 섬유센터 설립사업 2차사업(22-28/795만불),L2025-00011-1/2. 영문 입찰서류(수정)/Section 10 - Pledges/Section 10 - Pledges/4. Fair Contract Pledge Letter.docx,.docx,18338,True,11,0,,
L2025-00011-1,2022-00598,파키스탄,파키스탄 국립섬유대학 산업용 섬유센터 설립사업 2차사업(22-28/795만불),L2025-00011-1/2. 영문 입찰서류(수정)/Section 10 - Pledges/Section 10 - Pledges/5. Action Pledge to Integrate Human Rights into Business Management.DOC,.doc,19967,True,15,0,,
L2025-00011-1,2022-00598,파키스탄,파키스탄 국립섬유대학 산업용 섬유센터 설립사업 2차사업(22-28/795만불),L2025-00011-1/3. KOICA 입찰 관련 규정 및 지침(사무소홈페이지 게시)/2. 영문 입찰서류(수정)/Section 1- Instruction for Bidder(ITB).docx,.docx,42610,True,165,0,,
L2025-00011-1,2022-00598,파키스탄,파키스탄 국립섬유대학 산업용 섬유센터 설립사업 2차사업(22-28/795만불),L2025-00011-1/3. KOICA 입찰 관련 규정 및 지침(사무소홈페이지 게시)/2. 영문 입찰서류(수정)/Section 10 - Pledges.zip,.zip,98959,True,0,0,,
L2025-00011-1,2022-00598,파키스탄,파키스탄 국립섬유대학 산업용 섬유센터 설립사업 2차사업(22-28/795만불),L2025-00011-1/3. KOICA 입찰 관련 규정 및 지침(사무소홈페이지 게시)/2. 영문 입찰서류(수정)/Section 10 - Pledges/Section 10 - Pledges/1. Sworn Statement on Company Being a Non-Blacklisted Entity.docx,.docx,18245,True,13,0,,
L2025-00011-1,2022-00598,파키스탄,파키스탄 국립섬유대학 산업용 섬유센터 설립사업 2차사업(22-28/795만불),L2025-00011-1/3. KOICA 입찰 관련 규정 및 지침(사무소홈페이지 게시)/2. 영문 입찰서류(수정)/Section 10 - Pledges/Section 10 - Pledges/2. Declaration of Anti_Corruption.docx,.docx,20916,True,27,0,,
L2025-00011-1,2022-00598,파키스탄,파키스탄 국립섬유대학 산업용 섬유센터 설립사업 2차사업(22-28/795만불),L2025-00011-1/3. KOICA 입찰 관련 규정 및 지침(사무소홈페이지 게시)/2. 영문 입찰서류(수정)/Section 10 - Pledges/Section 10 - Pledges/3. Integrity Pledge.docx,.docx,36507,True,17,0,,
L2025-00011-1,2022-00598,파키스탄,파키스탄 국립섬유대학 산업용 섬유센터 설립사업 2차사업(22-28/795만불),L2025-00011-1/3. KOICA 입찰 관련 규정 및 지침(사무소홈페이지 게시)/2. 영문 입찰서류(수정)/Section 10 - Pledges/Section 10 - Pledges/4. Fair Contract Pledge Letter.docx,.docx,18338,True,11,0,,
L2025-00011-1,2022-00598,파키스탄,파키스탄 국립섬유대학 산업용 섬유센터 설립사업 2차사업(22-28/795만불),L2025-00011-1/3. KOICA 입찰 관련 규정 및 지침(사무소홈페이지 게시)/2. 영문 입찰서류(수정)/Section 10 - Pledges/Section 10 - Pledges/5. Action Pledge to Integrate Human Rights into Business Management.DOC,.doc,19967,True,15,0,,
L2025-00011-1,2022-00598,파키스탄,파키스탄 국립섬유대학 산업용 섬유센터 설립사업 2차사업(22-28/795만불),L2025-00011-1/3. KOICA 입찰 관련 규정 및 지침(사무소홈페이지 게시)/2. 영문 입찰서류(수정)/Section 2 - Bid Data Sheet.docx,.docx,62517,True,224,6,,
L2025-00011-1,2022-00598,파키스탄,파키스탄 국립섬유대학 산업용 섬유센터 설립사업 2차사업(22-28/795만불),L2025-00011-1/3. KOICA 입찰 관련 규정 및 지침(사무소홈페이지 게시)/2. 영문 입찰서류(수정)/Section 3 - Bidding Forms.docx,.docx,34599,True,122,0,,
L2025-00011-1,2022-00598,파키스탄,파키스탄 국립섬유대학 산업용 섬유센터 설립사업 2차사업(22-28/795만불),L2025-00011-1/3. KOICA 입찰 관련 규정 및 지침(사무소홈페이지 게시)/2. 영문 입찰서류(수정)/Section 7 - General Conditions of Cotnract.docx,.docx,217910,True,1436,2,,
L2025-00011-1,2022-00598,파키스탄,파키스탄 국립섬유대학 산업용 섬유센터 설립사업 2차사업(22-28/795만불),L2025-00011-1/3. KOICA 입찰 관련 규정 및 지침(사무소홈페이지 게시)/2. 영문 입찰서류(수정)/Section 8 - Special Conditions of Contract.docx,.docx,56931,True,154,1,,
L2025-00011-1,2022-00598,파키스탄,파키스탄 국립섬유대학 산업용 섬유센터 설립사업 2차사업(22-28/795만불),L2025-00011-1/3. KOICA 입찰 관련 규정 및 지침(사무소홈페이지 게시)/2. 영문 입찰서류(수정)/Section 8.1 - KOICA Safety Management Manual(ENG).pdf,.pdf,378337,True,37,4,,
L2025-00011-1,2022-00598,파키스탄,파키스탄 국립섬유대학 산업용 섬유센터 설립사업 2차사업(22-28/795만불),L2025-00011-1/3. KOICA 입찰 관련 규정 및 지침(사무소홈페이지 게시)/2. 영문 입찰서류(수정)/Section 9 - Contract Forms.docx,.docx,38159,True,30,0,,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Attachment01_Pledges/Section 9 - Pledges/Declaration of Anti_Corruption (반부패 선언서).docx,.docx,23026,True,38,0,,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Attachment01_Pledges/Section 9 - Pledges/Fair Contract Pledge Letter (공정계약 서약서).docx,.docx,18756,True,20,0,,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Attachment01_Pledges/Section 9 - Pledges/Integrity Pledge (청렴계약서).docx,.docx,36507,True,17,0,,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Attachment02_KOICA Bidding Regulations and Guidelines/Attachment 1. Detailed Enforcement Rules of the Regulations for Procurement and Contract in Grant Aid Projects.pdf,.pdf,554876,True,123,8,,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Attachment02_KOICA Bidding Regulations and Guidelines/Attachment 2. KOICA Regulations for International Procurement_20190304.pdf,.pdf,375625,True,55,1,,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Attachment02_KOICA Bidding Regulations and Guidelines/Attachment 3. Regulations for Procurement and Contract in Grant Aid Projects_20190520.pdf,.pdf,157627,True,33,2,,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Attachment02_KOICA Bidding Regulations and Guidelines/Attachment 4. Standards of Qualification Examination for Selection of Constructor_20140403.pdf,.pdf,315288,True,12,0,,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Attachment02_KOICA Bidding Regulations and Guidelines/Attachment 5. KOICA Safety Management Manual(ENG).pdf,.pdf,378337,True,37,4,,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Attachment02_KOICA Bidding Regulations and Guidelines/Attachment 6. Scope of Works.pdf,.pdf,160444,True,8,1,,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 4. Q-Lab_Chacala_BOQ_blanked/A1 ARCHITECTURE CHACALA.xlsx,.xlsx,779128,True,9122,107,BOQ,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 4. Q-Lab_Chacala_BOQ_blanked/A2 HA STRUCTURE.xls,.xls,1555456,True,1015,13,BOQ,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 4. Q-Lab_Chacala_BOQ_blanked/A3 EM STRUCTURE.xls,.xls,1427456,True,71,1,BOQ,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 4. Q-Lab_Chacala_BOQ_blanked/B ELECTRIC SYSTEM.xlsx,.xlsx,109607,True,454,6,BOQ,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 4. Q-Lab_Chacala_BOQ_blanked/F HYDRO SANITARY SYSTEM.xlsx,.xlsx,2229362,True,1600,72,BOQ,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 4. Q-Lab_Chacala_BOQ_blanked/G LAND SCAPE.xls,.xls,1558528,True,700,12,BOQ,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 5. Q-Lab_Chacala_Q-Lab_DWG/00_CHACALA_Arch.pdf,.pdf,8833442,True,24,10,,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 5. Q-Lab_Chacala_Q-Lab_DWG/01_CHACALA_RC.pdf,.pdf,1136288,True,4,0,,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 5. Q-Lab_Chacala_Q-Lab_DWG/02_CHACALA_MS.pdf,.pdf,887242,True,5,0,,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 5. Q-Lab_Chacala_Q-Lab_DWG/03_CHACALA_EL.pdf,.pdf,893587,True,2,0,,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 5. Q-Lab_Chacala_Q-Lab_DWG/04_CHACALA_SA.pdf,.pdf,340063,True,2,0,,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 5. Q-Lab_Chacala_Q-Lab_DWG/05_SINGAGE CHACALA.pdf,.pdf,859476,True,4,0,,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 6. Q-Lab_Chacala_Q-Lab_Technical Specification/Q-Lab_TECHNICAL SPECIFICATIONS/01 ARCHITECTURE/01 PLIEGO DE ESPECIFICACIONES TECNICAS es-SP.pdf,.pdf,1821773,True,122,0,시방서,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 6. Q-Lab_Chacala_Q-Lab_Technical Specification/Q-Lab_TECHNICAL SPECIFICATIONS/01 ARCHITECTURE/ESPECIFICATION SHEETT.pdf,.pdf,1704961,True,117,10,시방서,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 6. Q-Lab_Chacala_Q-Lab_Technical Specification/Q-Lab_TECHNICAL SPECIFICATIONS/01 ARCHITECTURE/PAISAJISMO ESP  ING..pdf,.pdf,592415,True,18,0,시방서,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 6. Q-Lab_Chacala_Q-Lab_Technical Specification/Q-Lab_TECHNICAL SPECIFICATIONS/02 ESTRUCTURE/01-Español/01-Especificaciones Técnicas Generales.pdf,.pdf,474262,True,37,0,시방서,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 6. Q-Lab_Chacala_Q-Lab_Technical Specification/Q-Lab_TECHNICAL SPECIFICATIONS/02 ESTRUCTURE/02-Inglés/01-General Technical Specifications.pdf,.pdf,422809,True,35,0,시방서,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 6. Q-Lab_Chacala_Q-Lab_Technical Specification/Q-Lab_TECHNICAL SPECIFICATIONS/02 ESTRUCTURE/02-Inglés/02-SPECIFIC TECHNICAL SPECIFICATION EST-HA.pdf,.pdf,384364,True,30,2,시방서,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 6. Q-Lab_Chacala_Q-Lab_Technical Specification/Q-Lab_TECHNICAL SPECIFICATIONS/03 METALLIC ESTRUCTURE/ET 150 ESTRUCTURA METALICA-STTEL STRUCTURE.pdf,.pdf,478173,True,8,1,시방서,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 6. Q-Lab_Chacala_Q-Lab_Technical Specification/Q-Lab_TECHNICAL SPECIFICATIONS/03 METALLIC ESTRUCTURE/ET 152 CUBIERTA SELLLADA E=5CM-COVER SEALED.pdf,.pdf,530290,True,12,0,시방서,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 6. Q-Lab_Chacala_Q-Lab_Technical Specification/Q-Lab_TECHNICAL SPECIFICATIONS/04 ELECTRIC/EL ESPECIFICACIONES TÉCNICAS (ESP).pdf,.pdf,409139,True,31,2,시방서,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 6. Q-Lab_Chacala_Q-Lab_Technical Specification/Q-Lab_TECHNICAL SPECIFICATIONS/04 ELECTRIC/EL Specificaction Sheets (ENG).pdf,.pdf,434004,True,29,3,시방서,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 6. Q-Lab_Chacala_Q-Lab_Technical Specification/Q-Lab_TECHNICAL SPECIFICATIONS/05 TELECOMUNICATION/IT ESPECIFICACIONES TÉCNICAS (ESP).pdf,.pdf,633957,True,28,1,시방서,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 6. Q-Lab_Chacala_Q-Lab_Technical Specification/Q-Lab_TECHNICAL SPECIFICATIONS/05 TELECOMUNICATION/IT Specificaction Sheets (ENG).pdf,.pdf,572135,True,28,1,시방서,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 6. Q-Lab_Chacala_Q-Lab_Technical Specification/Q-Lab_TECHNICAL SPECIFICATIONS/06 AIR CONDITIONING/CL ESPECIFICACIONES TÉCNICAS (ESP).pdf,.pdf,742353,True,28,1,시방서,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 6. Q-Lab_Chacala_Q-Lab_Technical Specification/Q-Lab_TECHNICAL SPECIFICATIONS/06 AIR CONDITIONING/CL Specificaction Sheets (ENG).pdf,.pdf,688151,True,27,0,시방서,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 6. Q-Lab_Chacala_Q-Lab_Technical Specification/Q-Lab_TECHNICAL SPECIFICATIONS/07 FIRE PROTECTION/CI ESPECIFICACIONES TÉCNICAS (ESP).pdf,.pdf,308284,True,16,0,시방서,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 6. Q-Lab_Chacala_Q-Lab_Technical Specification/Q-Lab_TECHNICAL SPECIFICATIONS/07 FIRE PROTECTION/CI Specificaction Sheets (ENG).pdf,.pdf,350247,True,15,0,시방서,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 6. Q-Lab_Chacala_Q-Lab_Technical Specification/Q-Lab_TECHNICAL SPECIFICATIONS/08 FURNITURE/ESPECIFICACIONES BLOQUE B - DISEÑO DETALLADO.pdf,.pdf,1440999,True,5,0,시방서,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 6. Q-Lab_Chacala_Q-Lab_Technical Specification/Q-Lab_TECHNICAL SPECIFICATIONS/08 FURNITURE/ESPECIFICACIONES BLOQUE C - DETAIL DESIGN.pdf,.pdf,837872,True,2,0,시방서,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 6. Q-Lab_Chacala_Q-Lab_Technical Specification/Q-Lab_TECHNICAL SPECIFICATIONS/08 FURNITURE/ESPECIFICACIONES BLOQUE D - DETAIL DESIGN.pdf,.pdf,4895811,True,10,0,시방서,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 6. Q-Lab_Chacala_Q-Lab_Technical Specification/Q-Lab_TECHNICAL SPECIFICATIONS/08 FURNITURE/ESPECIFICACIONES BLOQUE L - DETAIL DESIGN.pdf,.pdf,8057283,True,27,0,시방서,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 6. Q-Lab_Chacala_Q-Lab_Technical Specification/Q-Lab_TECHNICAL SPECIFICATIONS/08 FURNITURE/ESPECIFICACIONES TÉCNICAS - BLOQUE I.pdf,.pdf,799377,True,2,0,시방서,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 6. Q-Lab_Chacala_Q-Lab_Technical Specification/Q-Lab_TECHNICAL SPECIFICATIONS/09 HIDRSANYTARI/ENGLISH.pdf,.pdf,1227152,True,37,1,시방서,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 6. Q-Lab_Chacala_Q-Lab_Technical Specification/Q-Lab_TECHNICAL SPECIFICATIONS/09 HIDRSANYTARI/ESPANISH.pdf,.pdf,1423182,True,38,0,시방서,
L2025-00012-2,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-2/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Attachment01_Pledges/Section 9 - Pledges/Declaration of Anti_Corruption (반부패 선언서).docx,.docx,23026,True,38,0,,
L2025-00012-2,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-2/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Attachment01_Pledges/Section 9 - Pledges/Fair Contract Pledge Letter (공정계약 서약서).docx,.docx,18756,True,20,0,,
L2025-00012-2,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-2/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Attachment01_Pledges/Section 9 - Pledges/Integrity Pledge (청렴계약서).docx,.docx,36507,True,17,0,,
L2025-00012-2,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-2/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Attachment02_KOICA Bidding Regulations and Guidelines/Attachment 1. Detailed Enforcement Rules of the Regulations for Procurement and Contract in Grant Aid Projects.pdf,.pdf,554876,True,123,8,,
L2025-00012-2,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-2/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Attachment02_KOICA Bidding Regulations and Guidelines/Attachment 2. KOICA Regulations for International Procurement_20190304.pdf,.pdf,375625,True,55,1,,
L2025-00012-2,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-2/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Attachment02_KOICA Bidding Regulations and Guidelines/Attachment 3. Regulations for Procurement and Contract in Grant Aid Projects_20190520.pdf,.pdf,157627,True,33,2,,
L2025-00012-2,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-2/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Attachment02_KOICA Bidding Regulations and Guidelines/Attachment 4. Standards of Qualification Examination for Selection of Constructor_20140403.pdf,.pdf,315288,True,12,0,,
